name,description,manufacturer,brand,class_name,unit_cost,unit_price,product_id,product_sub_cat_fkey
A. Datum Rangefinder Digital Camera X200 Green,"Digital camera - compact, 3.7 in x 0.9 in x 2 in, 4.4 oz",A. Datum Corporation,A. Datum,Regular,66.26,200.00,1015,23
A. Datum Slim Digital Camera M180 Green,"Digital camera – compact, 3.7 in x 0.9 in x 2.3",A. Datum Corporation,A. Datum,Economy,68.06,148.00,1016,23
A. Datum Ultra Compact Digital Camera M190 Green,"10.2 In x 3 in x 15.3 in, 2.2 lbs",A. Datum Corporation,A. Datum,Economy,75.88,165.00,1017,23
A. Datum All in One Digital Camera M200 Green,"Digital camera, product type digital camera - compact, dimensions, 3.7 in x 0.9 in x 2.3 in, weight 5.5 oz",A. Datum Corporation,A. Datum,Regular,86.45,188.00,1018,23
A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,"Digital camera, product type digital camera - compact, dimensions 3.5 in x 1 in x 2.3 in",A. Datum Corporation,A. Datum,Regular,88.79,268.00,1019,23
A. Datum Super-zoom Digital Camera X300 Green,"Digital camera, Product type digital camera - compact, Dimensions 3.7 in x 1.1 in x 2.4 in",A. Datum Corporation,A. Datum,Deluxe,96.08,290.00,1020,23
A. Datum Consumer Digital Camera E100 Green,"Digital camera, product type digital camera - compact",A. Datum Corporation,A. Datum,Deluxe,143.26,281.00,1021,23
A. Datum Consumer Digital Camera M300 Green,"Product type digital camera - compact, dimensions 3.8 in x 1 in x 2.1 in, weight 5.3 oz",A. Datum Corporation,A. Datum,Regular,84.84,184.50,1022,23
A. Datum Advanced Digital Camera M300 Green,"Digital camera, product type digital camera, dimensions 3.9 in x 1 in x 2.2 in, weight 5.3 oz",A. Datum Corporation,A. Datum,Regular,86.68,188.50,1023,23
A. Datum Bridge Digital Camera M300 Green,"Digital camera, product Type digital camera - compact, dimensions 4.3 in x 1.1 in x 2.4 in, weight 8.1 oz",A. Datum Corporation,A. Datum,Regular,85.95,186.90,1024,23
A. Datum SLR-like Digital Camera M400 Green,"Digital camera, product type digital camera - compact, dimensions 4.7 in x 3.5 in x 3 in, weight 13 oz",A. Datum Corporation,A. Datum,Regular,90.55,196.90,1025,23
A. Datum Point Shoot Digital Camera M500 Green,"gital camera, digital camera - compact, 3.7 in x 0.9 in x 2 in, weight 4.4 oz",A. Datum Corporation,A. Datum,Regular,91.05,198.00,1026,23
A. Datum Full Frame Digital Camera X300 Green,"Digital camera, digital camera - compact, 3.9 in x 0.8 in x 2.3 in, weight 4.8 oz",A. Datum Corporation,A. Datum,Regular,76.53,231.00,1027,23
A. Datum Compact Digital Camera M200 Azure,"Digital camera, 3.7 in x 0.9 in x 2",A. Datum Corporation,A. Datum,Economy,59.32,129.00,1028,23
A. Datum Rangefinder Digital Camera X200 Azure,"Digital camera – compact, 3.7 in x 0.9 in x 2 in, 4.4 oz",A. Datum Corporation,A. Datum,Regular,66.26,200.00,1029,23
A. Datum Slim Digital Camera M180 Azure,"Digital camera – compact, 3.7 in x 0.9 in x 2.3",A. Datum Corporation,A. Datum,Economy,68.06,148.00,1030,23
A. Datum Ultra Compact Digital Camera M190 Azure,"10.2 In x 3 in x 15.3 in, 2.2 lbs",A. Datum Corporation,A. Datum,Economy,75.88,165.00,1031,23
A. Datum All in One Digital Camera M200 Azure,"Digital camera, product type digital camera - compact, dimensions, 3.7 in x 0.9 in x 2.3 in, weight 5.5 oz",A. Datum Corporation,A. Datum,Regular,86.45,188.00,1032,23
A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure,"Digital camera, product type digital camera - compact, dimensions 3.5 in x 1 in x 2.3 in",A. Datum Corporation,A. Datum,Regular,88.79,268.00,1033,23
A. Datum Super-zoom Digital Camera X300 Azure,"Digital camera, Product type digital camera - compact, Dimensions 3.7 in x 1.1 in x 2.4 in",A. Datum Corporation,A. Datum,Deluxe,96.08,290.00,1034,23
A. Datum Consumer Digital Camera E100 Azure,"Digital camera, product type digital camera - compact",A. Datum Corporation,A. Datum,Deluxe,143.26,281.00,1035,23
A. Datum Consumer Digital Camera M300 Azure,"Product type digital camera - compact, dimensions 3.8 in x 1 in x 2.1 in, weight 5.3 oz",A. Datum Corporation,A. Datum,Regular,84.84,184.50,1036,23
A. Datum Advanced Digital Camera M300 Azure,"Digital camera, product type digital camera, dimensions 3.9 in x 1 in x 2.2 in, weight 5.3 oz",A. Datum Corporation,A. Datum,Regular,86.68,188.50,1037,23
A. Datum Bridge Digital Camera M300 Azure,"Digital camera, product Type digital camera - compact, dimensions 4.3 in x 1.1 in x 2.4 in, weight 8.1 oz",A. Datum Corporation,A. Datum,Regular,85.95,186.90,1038,23
A. Datum SLR-like Digital Camera M400 Azure,"Digital camera, product type digital camera - compact, dimensions 4.7 in x 3.5 in x 3 in, weight 13 oz",A. Datum Corporation,A. Datum,Regular,90.55,196.90,1039,23
A. Datum Point n' Shoot Digital Camera M500 Azure,"gital camera, digital camera - compact, 3.7 in x 0.9 in x 2 in, weight 4.4 oz",A. Datum Corporation,A. Datum,Regular,91.05,198.00,1040,23
A. Datum Full Frame Digital Camera X300 Azure,"Digital camera, digital camera - compact, 3.9 in x 0.8 in x 2.3 in, weight 4.8 oz",A. Datum Corporation,A. Datum,Regular,76.53,231.00,1041,23
A. Datum Point Shoot Digital Camera M500 Silver Grey,"Digital camera – compact, 3.8 in x 1 in x 2.2 in, 4.9 oz",A. Datum Corporation,A. Datum,Regular,91.05,198.00,1042,23
A. Datum Full Frame Digital Camera X300 Silver Grey,"Optical zoom 2.7in LCD digital camera, 100kgf",A. Datum Corporation,A. Datum,Regular,76.53,231.00,1043,23
A. Datum SLR Camera X135 Black,On-screen autofocus with live view displays subjects in focus on the LCD the instant the shutter is pressed halfway,A. Datum Corporation,A. Datum,Regular,207.74,627.00,1044,24
"A. Datum SLR Camera 35"" X358 Black","Choice of data storage options - accepts compact flash type I & II, UDMA, Micro drives, and XD-picture cards digital 14-42mm F3.5-5.6 lens",A. Datum Corporation,A. Datum,Regular,194.82,588.00,1045,24
A. Datum SLR Camera M135 Black,"SLR camera, 4.8 in x 2.7 in x 3.6 in, 1.1 lbs",A. Datum Corporation,A. Datum,Economy,143.48,312.00,1046,24
"A. Datum SLR Camera 35"" M358 Black",8 digital-variable program automatic shooting modes,A. Datum Corporation,A. Datum,Regular,155.43,338.00,1047,24
A. Datum SLR Camera X136 Silver,Compact 3x zoom lens covering the most frequently used focal range,A. Datum Corporation,A. Datum,Regular,141.47,427.00,1048,24
"A. Datum SLR Camera 35"" X358 Silver",Powerful megapixel live-MOS sensor,A. Datum Corporation,A. Datum,Regular,194.82,588.00,1049,24
A. Datum SLR Camera M136 Silver,Powerful 12.3-megapixel live-MOSLO sensor,A. Datum Corporation,A. Datum,Economy,143.48,312.00,1050,24
"A. Datum SLR Camera 35"" M358 Silver",4.8 In x 2.7 in x 3.6 in. 1.1 lbs,A. Datum Corporation,A. Datum,Regular,155.43,338.00,1051,24
A. Datum SLR Camera X137 Grey,"Fast startup and split-second shutter response, shoot continuously at up to 3 frames per second",A. Datum Corporation,A. Datum,Regular,207.74,627.00,1052,24
"A. Datum SLR Camera 35"" X358 Grey","Shoot at up to 2.5 frames per second, capturing high-quality action sequences of children in sporting activities such as soccer",A. Datum Corporation,A. Datum,Regular,194.82,588.00,1053,24
A. Datum SLR Camera M137 Grey,Continuous shooting up to 5 frames per second,A. Datum Corporation,A. Datum,Economy,143.48,312.00,1054,24
"A. Datum SLR Camera 35"" M358 Grey","Compact flash type I/II, micro drive",A. Datum Corporation,A. Datum,Regular,155.43,338.00,1055,24
A. Datum SLR Camera X138 Silver Grey,Dynamic integrated dust reduction system,A. Datum Corporation,A. Datum,Regular,207.74,627.00,1056,24
"A. Datum SLR Camera 35"" X358 Silver Grey","Fast startup and split-second shutter response, shoot continuously at up to 3 frames per second",A. Datum Corporation,A. Datum,Regular,194.82,588.00,1057,24
A. Datum SLR Camera M138 Silver Grey,"Digital camera - SLR with live view mode, 5 in x 2.4 in x 3.9 in, 15.9 oz",A. Datum Corporation,A. Datum,Economy,143.48,312.00,1058,24
"A. Datum SLR Camera 35"" M358 Silver Grey","5 in x 2.4 in x 3.9 in, 15.9 oz, digital camera - SLR with live view mode",A. Datum Corporation,A. Datum,Regular,155.43,338.00,1059,24
A. Datum SLR Camera X139 Gold,"Digital camera - SLR with live view mode, 5.8 in x 2.9 in x 4.5 in, 1.8 lbs",A. Datum Corporation,A. Datum,Regular,207.74,627.00,1060,24
"A. Datum SLR Camera 35"" X358 Gold","Digital camera - SLR with live view mode,",A. Datum Corporation,A. Datum,Regular,194.82,588.00,1061,24
A. Datum SLR Camera M139 Gold,"Digital camera - SLR with live view mode, 5.1 in x 2.4 in x 3.9 in, 16.8 oz",A. Datum Corporation,A. Datum,Economy,143.48,312.00,1062,24
"A. Datum SLR Camera 35"" M358 Gold",Digital camera - SLR with live view mode,A. Datum Corporation,A. Datum,Regular,155.43,338.00,1063,24
A. Datum SLR Camera X140 Pink,Digital camera - SLR with live view mode,A. Datum Corporation,A. Datum,Regular,207.74,627.00,1064,24
"A. Datum SLR Camera 35"" X358 Pink",Digital camera - SLR with live view mode,A. Datum Corporation,A. Datum,Regular,194.82,588.00,1065,24
A. Datum SLR Camera M140 Pink,"Optical - fixed eye-level pen, LCD display",A. Datum Corporation,A. Datum,Economy,143.48,312.00,1066,24
"A. Datum SLR Camera 35"" M358 Pink",Digital camera - SLR with live view mode,A. Datum Corporation,A. Datum,Regular,155.43,338.00,1067,24
A. Datum SLR Camera X141 Blue,"Digital camera - SLR with live view mode, movie recording, 5.1 in x 2.4 in x 3.9 in, 16.9 oz",A. Datum Corporation,A. Datum,Regular,141.47,427.00,1068,24
"A. Datum SLR Camera 35"" X358 Blue",Digital camera - SLR with live view mode,A. Datum Corporation,A. Datum,Regular,194.82,588.00,1069,24
A. Datum SLR Camera M141 Blue,"Digital camera - SLR with live view mode, 5.1 in x 2.1 in x 3.6 in, 13.2 oz",A. Datum Corporation,A. Datum,Economy,143.48,312.00,1070,24
"A. Datum SLR Camera 35"" M358 Blue","Digital camera – SLR, 4.8 in x 2.7 in x 3.6 in, 1.1 lbs",A. Datum Corporation,A. Datum,Regular,155.43,338.00,1071,24
A. Datum SLR Camera X142 Orange,Digital camera - SLR with live view mode,A. Datum Corporation,A. Datum,Regular,141.47,427.00,1072,24
"A. Datum SLR Camera 35"" X358 Orange","Digital camera – SLR, 4.5 in x 2.5 in x 3.4 in, 1.2 lbs",A. Datum Corporation,A. Datum,Regular,194.82,588.00,1073,24
A. Datum SLR Camera M142 Orange,"Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz",A. Datum Corporation,A. Datum,Economy,143.48,312.00,1074,24
"A. Datum SLR Camera 35"" M358 Orange","Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz",A. Datum Corporation,A. Datum,Regular,155.43,338.00,1075,24
a4tech SLR Camera X142 Black,On-screen autofocus with live view displays subjects in focus on the LCD the instant the shutter is pressed halfway,"a4tech, Ltd",a4tech,Deluxe,211.05,637.00,1076,24
"a4tech SLR Camera 35"" X358 Black","Choice of data storage options -- accepts compact flash type I & II, UDMA, micro drives, and XD-picture cards digital 14-42mm F3.5-5.6 lens","a4tech, Ltd",a4tech,Regular,188.19,568.00,1077,24
a4tech SLR Camera M142 Black,"SLR camera, 4.8 in x 2.7 in x 3.6 in, 1.1 lbs","a4tech, Ltd",a4tech,Economy,144.40,314.00,1078,24
"a4tech SLR Camera 35"" M358 Black",8 digital-variable program automatic shooting modes,"a4tech, Ltd",a4tech,Regular,164.63,358.00,1079,24
a4tech SLR Camera X143 Silver,Compact 3x zoom lens covering the most frequently used focal range,"a4tech, Ltd",a4tech,Deluxe,214.03,646.00,1080,24
"a4tech SLR Camera 35"" X358 Silver",Powerful megapixel live-MOS sensor,"a4tech, Ltd",a4tech,Regular,188.19,568.00,1081,24
a4tech SLR Camera M143 Silver,Powerful 12.3-megapixel live-MOSLO sensor,"a4tech, Ltd",a4tech,Economy,139.80,304.00,1082,24
"a4tech SLR Camera 35"" M358 Silver","4.8 In x 2.7 in x 3.6 in, 1.1 lbs","a4tech, Ltd",a4tech,Regular,164.63,358.00,1083,24
a4tech SLR Camera X143 Grey,"Fast startup and split-second shutter response, shoot continuously at up to 3 frames per second","a4tech, Ltd",a4tech,Deluxe,214.03,646.00,1084,24
"a4tech SLR Camera 35"" X358 Grey","Shoot at up to 2.5 frames per second, capturing high-quality action sequences of children in sporting activities such as soccer","a4tech, Ltd",a4tech,Regular,188.19,568.00,1085,24
a4tech SLR Camera M143 Grey,Continuous shooting up to 5 frames per second,"a4tech, Ltd",a4tech,Economy,139.80,304.00,1086,24
"a4tech SLR Camera 35"" M358 Grey","Compact flash type I/II, micro drive","a4tech, Ltd",a4tech,Regular,164.63,358.00,1087,24
a4tech SLR Camera X144 Silver Grey,Dynamic integrated dust reduction system,"a4tech, Ltd",a4tech,Deluxe,222.98,673.00,1088,24
"a4tech SLR Camera 35"" X358 Silver Grey","Fast startup and split-second shutter response, shoot continuously at up to 3 frames per second","a4tech, Ltd",a4tech,Regular,188.19,568.00,1089,24
a4tech SLR Camera M144 Silver Grey,"Digital camera - SLR with live view mode, 5 in x 2.4 in x 3.9 in, 15.9 oz","a4tech, Ltd",a4tech,Regular,152.68,332.00,1090,24
"a4tech SLR Camera 35"" M358 Silver Grey",5 in x 2.4 in x 3.9 in. 15.9 oz. Digital camera - SLR with Live View mode,"a4tech, Ltd",a4tech,Regular,164.63,358.00,1091,24
a4tech SLR Camera X144 Gold,"Digital camera - SLR with live view mode, 5.8 in x 2.9 in x 4.5 in, 1.8 lbs","a4tech, Ltd",a4tech,Deluxe,222.98,673.00,1092,24
"a4tech SLR Camera 35"" X358 Gold",Digital camera - SLR with live view mode,"a4tech, Ltd",a4tech,Regular,188.19,568.00,1093,24
a4tech SLR Camera M144 Gold,"Digital camera - SLR with live view mode, 5.1 in x 2.4 in x 3.9 in, 16.8 oz","a4tech, Ltd",a4tech,Regular,152.68,332.00,1094,24
"a4tech SLR Camera 35"" M358 Gold",Digital camera - SLR with live view mode,"a4tech, Ltd",a4tech,Regular,164.63,358.00,1095,24
a4tech SLR Camera X145 Pink,Digital camera - SLR with live view mode,"a4tech, Ltd",a4tech,Deluxe,209.39,632.00,1096,24
"a4tech SLR Camera 35"" X358 Pink",Digital camera - SLR with live view mode,"a4tech, Ltd",a4tech,Regular,188.19,568.00,1097,24
a4tech SLR Camera M145 Pink,"Optical - fixed eye-level pen, LCD display","a4tech, Ltd",a4tech,Regular,157.73,343.00,1098,24
"a4tech SLR Camera 35"" M358 Pink",Digital camera - SLR with live view mode,"a4tech, Ltd",a4tech,Regular,164.63,358.00,1099,24
a4tech SLR Camera X145 Blue,"Digital camera - SLR with live view mode, movie recording, 5.1 in x 2.4 in x 3.9 in, 16.9 oz","a4tech, Ltd",a4tech,Deluxe,209.39,632.00,1100,24
"a4tech SLR Camera 35"" X358 Blue",Digital camera - SLR with live view mode,"a4tech, Ltd",a4tech,Regular,188.19,568.00,1101,24
a4tech SLR Camera M145 Blue,"Digital camera - SLR with live view mode, 5.1 in x 2.1 in x 3.6 in, 13.2 oz","a4tech, Ltd",a4tech,Regular,157.73,343.00,1102,24
"a4tech SLR Camera 35"" M358 Blue","Digital camera – SLR, 4.8 in x 2.7 in x 3.6 in, 1.1 lbs","a4tech, Ltd",a4tech,Regular,164.63,358.00,1103,24
a4tech SLR Camera X146 Orange,Digital camera - SLR with live view mode,"a4tech, Ltd",a4tech,Regular,141.47,427.00,1104,24
"a4tech SLR Camera 35"" X358 Orange","Digital camera – SLR, 4.5 in x 2.5 in x 3.4 in, 1.2 lbs","a4tech, Ltd",a4tech,Regular,188.19,568.00,1105,24
a4tech SLR Camera M146 Orange,"Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz","a4tech, Ltd",a4tech,Economy,148.08,322.00,1106,24
"a4tech SLR Camera 35"" M358 Orange","Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz","a4tech, Ltd",a4tech,Regular,164.63,358.00,1107,24
Fabrikam SLR Camera X146 Black,On-screen autofocus with live view displays subjects in focus on the LCD the instant the shutter is pressed halfway,"Fabrikam, Inc.",Fabrikam,Regular,208.40,629.00,1108,24
"Fabrikam SLR Camera 35"" X358 Black","Choice of data storage options - accepts compact flash type I & II, UDMA, Micro drives, and XD-picture cards digital 14-42mm F3.5-5.6 lens","Fabrikam, Inc.",Fabrikam,Regular,144.52,436.20,1109,24
Fabrikam SLR Camera M146 Black,"SLR camera, 4.8 in x 2.7 in x 3.6 in, 1.1 lbs","Fabrikam, Inc.",Fabrikam,Economy,138.88,302.00,1110,24
"Fabrikam SLR Camera 35"" M358 Black",8 digital-variable Program Automatic Shooting Modes.,"Fabrikam, Inc.",Fabrikam,Economy,150.84,328.00,1111,24
Fabrikam SLR Camera X147 Silver,Compact 3x zoom lens covering the most frequently used focal range,"Fabrikam, Inc.",Fabrikam,Deluxe,213.70,645.00,1112,24
"Fabrikam SLR Camera 35"" X358 Silver",Powerful megapixel live-MOS sensor,"Fabrikam, Inc.",Fabrikam,Regular,144.52,436.20,1113,24
Fabrikam SLR Camera M147 Silver,Powerful 12.3-megapixel live-MOSLO sensor,"Fabrikam, Inc.",Fabrikam,Regular,153.59,334.00,1114,24
"Fabrikam SLR Camera 35"" M358 Silver",4.8 In x 2.7 in x 3.6 in. 1.1 lbs,"Fabrikam, Inc.",Fabrikam,Economy,150.84,328.00,1115,24
Fabrikam SLR Camera X147 Grey,"Fast startup and split-second shutter response, shoot continuously at up to 3 frames per second","Fabrikam, Inc.",Fabrikam,Deluxe,213.70,645.00,1116,24
"Fabrikam SLR Camera 35"" X358 Grey","Shoot at up to 2.5 frames per second, capturing high-quality action sequences of children in sporting activities such as soccer","Fabrikam, Inc.",Fabrikam,Regular,144.52,436.20,1117,24
Fabrikam SLR Camera M147 Grey,Continuous shooting up to 5 frames per second,"Fabrikam, Inc.",Fabrikam,Regular,153.59,334.00,1118,24
"Fabrikam SLR Camera 35"" M358 Grey","Compact flash type I/II, micro drive","Fabrikam, Inc.",Fabrikam,Economy,150.84,328.00,1119,24
